file_name,graph_family,n,p_positive,cluster_sizes,ego_id,seed,ilp_without4,ilp_with4,cost_changed,same_clustering_4_cycle,same_cost_different_clustering,bad4_cycles
random_n20_p03.json,random,20,0.3,,,8,21.0,21.0,False,false,True,2
random_n20_p03.json,random,20,0.3,,,9,12.0,12.0,False,true,False,0
random_n20_p03.json,random,20,0.3,,,10,19.0,19.0,False,false,True,1
random_n20_p03.json,random,20,0.3,,,11,16.0,16.0,False,false,True,4
random_n20_p03.json,random,20,0.3,,,12,22.0,22.0,False,true,False,7
random_n20_p03.json,random,20,0.3,,,13,13.0,13.0,False,false,True,2
random_n20_p03.json,random,20,0.3,,,14,17.0,17.0,False,false,True,2
random_n20_p03.json,random,20,0.3,,,15,19.0,19.0,False,true,False,0
random_n20_p03.json,random,20,0.3,,,16,12.0,12.0,False,true,False,1
random_n20_p03.json,random,20,0.3,,,17,17.0,17.0,False,false,True,1
random_n20_p03.json,random,20,0.3,,,18,14.0,14.0,False,true,False,4
random_n20_p03.json,random,20,0.3,,,19,11.0,11.0,False,false,True,3
random_n20_p03.json,random,20,0.3,,,20,22.0,22.0,False,false,True,4
random_n20_p03.json,random,20,0.3,,,21,16.0,16.0,False,false,True,1
random_n20_p03.json,random,20,0.3,,,22,15.0,15.0,False,false,True,3
random_n20_p03.json,random,20,0.3,,,23,14.0,14.0,False,false,True,5
random_n20_p03.json,random,20,0.3,,,24,15.0,15.0,False,true,False,0
random_n20_p03.json,random,20,0.3,,,25,18.0,18.0,False,false,True,7
random_n20_p03.json,random,20,0.3,,,26,23.0,23.0,False,false,True,5
random_n20_p03.json,random,20,0.3,,,27,10.0,10.0,False,false,True,3
random_n20_p03.json,random,20,0.3,,,28,9.0,9.0,False,true,False,0
random_n20_p03.json,random,20,0.3,,,29,19.0,20.0,True,false,False,8
random_n20_p03.json,random,20,0.3,,,30,18.0,18.0,False,false,True,1
random_n20_p03.json,random,20,0.3,,,31,9.0,10.0,True,false,False,2
random_n20_p03.json,random,20,0.3,,,32,16.0,16.0,False,false,True,2
random_n20_p03.json,random,20,0.3,,,33,18.0,18.0,False,true,False,5
random_n20_p03.json,random,20,0.3,,,34,20.0,20.0,False,false,True,3
random_n20_p03.json,random,20,0.3,,,35,17.0,18.0,True,false,False,9
random_n20_p03.json,random,20,0.3,,,36,21.0,21.0,False,false,True,2
random_n20_p03.json,random,20,0.3,,,37,22.0,22.0,False,false,True,3
random_n20_p03.json,random,20,0.3,,,38,18.0,18.0,False,false,True,3
random_n20_p03.json,random,20,0.3,,,39,16.0,16.0,False,false,True,3
random_n20_p03.json,random,20,0.3,,,40,16.0,16.0,False,false,True,4
random_n20_p03.json,random,20,0.3,,,41,18.0,18.0,False,false,True,1
random_n20_p03.json,random,20,0.3,,,42,15.0,15.0,False,false,True,5
random_n20_p03.json,random,20,0.3,,,43,13.0,13.0,False,true,False,0
random_n20_p03.json,random,20,0.3,,,44,24.0,24.0,False,false,True,3
random_n20_p03.json,random,20,0.3,,,45,13.0,13.0,False,true,False,1
random_n20_p03.json,random,20,0.3,,,46,18.0,18.0,False,false,True,8
random_n20_p03.json,random,20,0.3,,,47,12.0,12.0,False,true,False,0
random_n20_p03.json,random,20,0.3,,,48,9.0,9.0,False,true,False,0
random_n20_p03.json,random,20,0.3,,,49,14.0,15.0,True,false,False,4
random_n20_p03.json,random,20,0.3,,,50,20.0,20.0,False,true,False,7
random_n20_p02.json,random,20,0.2,,,1,2.0,2.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,2,5.0,5.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,3,4.0,4.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,4,2.0,2.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,5,3.0,3.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,6,3.0,3.0,False,false,True,1
random_n20_p02.json,random,20,0.2,,,7,5.0,5.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,8,7.0,7.0,False,false,True,1
random_n20_p02.json,random,20,0.2,,,9,2.0,2.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,10,3.0,3.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,11,1.0,2.0,True,false,False,1
random_n20_p02.json,random,20,0.2,,,12,6.0,6.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,13,4.0,4.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,14,5.0,6.0,True,false,False,1
random_n20_p02.json,random,20,0.2,,,15,3.0,3.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,16,4.0,4.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,17,5.0,5.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,18,3.0,3.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,19,6.0,6.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,20,4.0,4.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,21,5.0,5.0,False,false,True,1
random_n20_p02.json,random,20,0.2,,,22,4.0,4.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,23,3.0,3.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,24,4.0,4.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,25,2.0,2.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,26,5.0,5.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,27,0.0,1.0,True,false,False,1
random_n20_p02.json,random,20,0.2,,,28,3.0,3.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,29,3.0,3.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,30,3.0,3.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,31,0.0,0.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,32,4.0,4.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,33,5.0,5.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,34,4.0,4.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,35,3.0,3.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,36,6.0,6.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,37,3.0,3.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,38,2.0,2.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,39,3.0,3.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,40,2.0,2.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,41,5.0,5.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,42,3.0,3.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,43,1.0,1.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,44,7.0,7.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,45,3.0,3.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,46,4.0,4.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,47,2.0,2.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,48,4.0,4.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,49,2.0,2.0,False,true,False,0
random_n20_p02.json,random,20,0.2,,,50,5.0,5.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,1,3.0,3.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,2,4.0,4.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,3,3.0,3.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,4,2.0,2.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,5,2.0,2.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,6,1.0,1.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,7,5.0,5.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,8,3.0,3.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,9,2.0,2.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,10,3.0,3.0,False,false,True,1
random_n10_p03.json,random,10,0.3,,,11,3.0,3.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,12,4.0,4.0,False,true,False,1
random_n10_p03.json,random,10,0.3,,,13,0.0,0.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,14,3.0,3.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,15,3.0,3.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,16,3.0,3.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,17,3.0,3.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,18,0.0,0.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,19,0.0,0.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,20,3.0,3.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,21,6.0,6.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,22,1.0,1.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,23,2.0,2.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,24,2.0,2.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,25,4.0,4.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,26,7.0,7.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,27,2.0,2.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,28,1.0,1.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,29,4.0,4.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,30,4.0,4.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,31,1.0,1.0,False,false,True,1
random_n10_p03.json,random,10,0.3,,,32,2.0,2.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,33,5.0,5.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,34,1.0,1.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,35,2.0,2.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,36,6.0,6.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,37,4.0,4.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,38,4.0,4.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,39,5.0,5.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,40,4.0,4.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,41,2.0,2.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,42,3.0,3.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,43,1.0,1.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,44,5.0,5.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,45,1.0,1.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,46,1.0,1.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,47,1.0,1.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,48,2.0,2.0,False,true,False,1
random_n10_p03.json,random,10,0.3,,,49,2.0,2.0,False,true,False,0
random_n10_p03.json,random,10,0.3,,,50,2.0,2.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,1,0.0,0.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,2,0.0,0.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,3,0.0,0.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,4,1.0,1.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,5,0.0,0.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,6,0.0,0.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,7,1.0,1.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,8,1.0,1.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,9,0.0,0.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,10,0.0,0.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,11,0.0,0.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,12,0.0,0.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,13,0.0,0.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,14,3.0,3.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,15,0.0,0.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,16,1.0,1.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,17,2.0,2.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,18,0.0,0.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,19,0.0,0.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,20,0.0,0.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,21,2.0,2.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,22,1.0,1.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,23,0.0,0.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,24,1.0,1.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,25,1.0,1.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,26,1.0,1.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,27,0.0,0.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,28,1.0,1.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,29,1.0,1.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,30,2.0,2.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,31,0.0,0.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,32,1.0,1.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,33,0.0,0.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,34,0.0,0.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,35,0.0,0.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,36,2.0,2.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,37,0.0,0.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,38,0.0,0.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,39,0.0,0.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,40,0.0,0.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,41,1.0,1.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,42,1.0,1.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,43,0.0,0.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,44,2.0,2.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,45,0.0,0.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,46,2.0,2.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,47,1.0,1.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,48,0.0,0.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,49,0.0,0.0,False,true,False,0
random_n10_p02.json,random,10,0.2,,,50,0.0,0.0,False,true,False,0
random_n10_p05.json,random,10,0.5,,,1,7.0,7.0,False,true,False,0
random_n10_p05.json,random,10,0.5,,,2,8.0,8.0,False,true,False,0
random_n10_p05.json,random,10,0.5,,,3,8.0,8.0,False,true,False,1
random_n10_p05.json,random,10,0.5,,,4,9.0,9.0,False,true,False,0
random_n10_p05.json,random,10,0.5,,,5,8.0,8.0,False,true,False,2
random_n10_p05.json,random,10,0.5,,,6,7.0,7.0,False,true,False,0
random_n10_p05.json,random,10,0.5,,,7,9.0,9.0,False,false,True,1
random_n10_p05.json,random,10,0.5,,,8,10.0,10.0,False,true,False,0
random_n10_p05.json,random,10,0.5,,,9,4.0,5.0,True,false,False,2
random_n10_p05.json,random,10,0.5,,,10,8.0,8.0,False,true,False,2
random_n10_p05.json,random,10,0.5,,,11,7.0,7.0,False,false,True,4
random_n10_p05.json,random,10,0.5,,,12,9.0,9.0,False,true,False,1
random_n10_p05.json,random,10,0.5,,,13,5.0,5.0,False,true,False,0
random_n10_p05.json,random,10,0.5,,,14,5.0,5.0,False,true,False,0
random_n10_p05.json,random,10,0.5,,,15,8.0,8.0,False,false,True,3
random_n10_p05.json,random,10,0.5,,,16,4.0,4.0,False,true,False,0
random_n10_p05.json,random,10,0.5,,,17,7.0,7.0,False,true,False,0
random_n10_p05.json,random,10,0.5,,,18,4.0,4.0,False,true,False,0
random_n10_p05.json,random,10,0.5,,,19,8.0,8.0,False,true,False,0
random_n10_p05.json,random,10,0.5,,,20,6.0,6.0,False,true,False,7
random_n10_p05.json,random,10,0.5,,,21,9.0,9.0,False,false,True,1
random_n10_p05.json,random,10,0.5,,,22,6.0,6.0,False,true,False,1
random_n10_p05.json,random,10,0.5,,,23,7.0,7.0,False,true,False,1
random_n10_p05.json,random,10,0.5,,,24,8.0,8.0,False,true,False,1
random_n10_p05.json,random,10,0.5,,,25,5.0,5.0,False,false,True,2
random_n10_p05.json,random,10,0.5,,,26,10.0,11.0,True,false,False,1
random_n10_p05.json,random,10,0.5,,,27,8.0,8.0,False,true,False,7
random_n10_p05.json,random,10,0.5,,,28,5.0,5.0,False,true,False,0
random_n10_p05.json,random,10,0.5,,,29,7.0,7.0,False,true,False,2
random_n10_p05.json,random,10,0.5,,,30,9.0,9.0,False,true,False,0
random_n10_p05.json,random,10,0.5,,,31,4.0,4.0,False,true,False,5
random_n10_p05.json,random,10,0.5,,,32,7.0,7.0,False,true,False,0
random_n10_p05.json,random,10,0.5,,,33,8.0,8.0,False,true,False,1
random_n10_p05.json,random,10,0.5,,,34,7.0,7.0,False,true,False,0
random_n10_p05.json,random,10,0.5,,,35,6.0,6.0,False,true,False,1
random_n10_p05.json,random,10,0.5,,,36,9.0,9.0,False,true,False,1
random_n10_p05.json,random,10,0.5,,,37,6.0,6.0,False,true,False,4
random_n10_p05.json,random,10,0.5,,,38,8.0,8.0,False,true,False,1
random_n10_p05.json,random,10,0.5,,,39,8.0,8.0,False,true,False,0
random_n10_p05.json,random,10,0.5,,,40,9.0,9.0,False,true,False,0
random_n10_p05.json,random,10,0.5,,,41,8.0,8.0,False,true,False,0
random_n10_p05.json,random,10,0.5,,,42,7.0,7.0,False,true,False,0
random_n10_p05.json,random,10,0.5,,,43,8.0,8.0,False,true,False,5
random_n10_p05.json,random,10,0.5,,,44,8.0,8.0,False,true,False,0
random_n10_p05.json,random,10,0.5,,,45,5.0,5.0,False,true,False,0
random_n10_p05.json,random,10,0.5,,,46,5.0,5.0,False,true,False,3
random_n10_p05.json,random,10,0.5,,,47,4.0,4.0,False,true,False,0
random_n10_p05.json,random,10,0.5,,,48,7.0,8.0,True,false,False,2
random_n10_p05.json,random,10,0.5,,,49,4.0,5.0,True,true,False,1
random_n10_p05.json,random,10,0.5,,,50,6.0,7.0,True,false,False,2
random_n10_p04.json,random,10,0.4,,,1,4.0,4.0,False,true,False,1
random_n10_p04.json,random,10,0.4,,,2,6.0,6.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,3,5.0,5.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,4,5.0,5.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,5,5.0,5.0,False,false,True,2
random_n10_p04.json,random,10,0.4,,,6,4.0,4.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,7,7.0,7.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,8,8.0,8.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,9,3.0,3.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,10,6.0,6.0,False,true,False,1
random_n10_p04.json,random,10,0.4,,,11,4.0,4.0,False,true,False,2
random_n10_p04.json,random,10,0.4,,,12,6.0,6.0,False,true,False,1
random_n10_p04.json,random,10,0.4,,,13,1.0,1.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,14,4.0,4.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,15,7.0,7.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,16,3.0,3.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,17,5.0,5.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,18,3.0,3.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,19,2.0,2.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,20,5.0,5.0,False,true,False,2
random_n10_p04.json,random,10,0.4,,,21,7.0,7.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,22,4.0,4.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,23,4.0,4.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,24,5.0,5.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,25,6.0,6.0,False,true,False,1
random_n10_p04.json,random,10,0.4,,,26,9.0,9.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,27,5.0,6.0,True,false,False,2
random_n10_p04.json,random,10,0.4,,,28,4.0,4.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,29,7.0,7.0,False,false,True,3
random_n10_p04.json,random,10,0.4,,,30,9.0,9.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,31,2.0,2.0,False,true,False,1
random_n10_p04.json,random,10,0.4,,,32,5.0,5.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,33,5.0,5.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,34,6.0,6.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,35,4.0,4.0,False,false,True,1
random_n10_p04.json,random,10,0.4,,,36,9.0,9.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,37,6.0,6.0,False,true,False,2
random_n10_p04.json,random,10,0.4,,,38,5.0,5.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,39,6.0,6.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,40,6.0,6.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,41,7.0,7.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,42,5.0,5.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,43,4.0,4.0,False,false,True,1
random_n10_p04.json,random,10,0.4,,,44,8.0,8.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,45,3.0,3.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,46,3.0,3.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,47,3.0,3.0,False,true,False,0
random_n10_p04.json,random,10,0.4,,,48,6.0,6.0,False,true,False,2
random_n10_p04.json,random,10,0.4,,,49,3.0,4.0,True,false,False,1
random_n10_p04.json,random,10,0.4,,,50,5.0,5.0,False,true,False,1
random_n10_p08.json,random,10,0.8,,,1,9.0,9.0,False,true,False,6
random_n10_p08.json,random,10,0.8,,,2,8.0,8.0,False,true,False,1
random_n10_p08.json,random,10,0.8,,,3,7.0,7.0,False,true,False,3
random_n10_p08.json,random,10,0.8,,,4,11.0,11.0,False,true,False,1
random_n10_p08.json,random,10,0.8,,,5,10.0,10.0,False,true,False,0
random_n10_p08.json,random,10,0.8,,,6,11.0,11.0,False,true,False,1
random_n10_p08.json,random,10,0.8,,,7,9.0,9.0,False,true,False,2
random_n10_p08.json,random,10,0.8,,,8,7.0,7.0,False,true,False,0
random_n10_p08.json,random,10,0.8,,,9,11.0,11.0,False,true,False,3
random_n10_p08.json,random,10,0.8,,,10,10.0,10.0,False,true,False,5
random_n10_p08.json,random,10,0.8,,,11,9.0,9.0,False,true,False,6
random_n10_p08.json,random,10,0.8,,,12,8.0,8.0,False,false,True,2
random_n10_p08.json,random,10,0.8,,,13,10.0,10.0,False,true,False,0
random_n10_p08.json,random,10,0.8,,,14,8.0,8.0,False,true,False,2
random_n10_p08.json,random,10,0.8,,,15,9.0,9.0,False,true,False,1
random_n10_p08.json,random,10,0.8,,,16,10.0,10.0,False,false,True,1
random_n10_p08.json,random,10,0.8,,,17,8.0,8.0,False,true,False,0
random_n10_p08.json,random,10,0.8,,,18,8.0,8.0,False,true,False,4
random_n10_p08.json,random,10,0.8,,,19,9.0,9.0,False,true,False,1
random_n10_p08.json,random,10,0.8,,,20,5.0,5.0,False,true,False,2
random_n10_p08.json,random,10,0.8,,,21,6.0,6.0,False,true,False,1
random_n10_p08.json,random,10,0.8,,,22,7.0,7.0,False,true,False,10
random_n10_p08.json,random,10,0.8,,,23,9.0,9.0,False,true,False,3
random_n10_p08.json,random,10,0.8,,,24,8.0,8.0,False,true,False,4
random_n10_p08.json,random,10,0.8,,,25,3.0,3.0,False,true,False,11
random_n10_p08.json,random,10,0.8,,,26,8.0,8.0,False,true,False,1
random_n10_p08.json,random,10,0.8,,,27,9.0,9.0,False,true,False,9
random_n10_p08.json,random,10,0.8,,,28,8.0,8.0,False,true,False,5
random_n10_p08.json,random,10,0.8,,,29,8.0,8.0,False,true,False,5
random_n10_p08.json,random,10,0.8,,,30,9.0,9.0,False,true,False,2
random_n10_p08.json,random,10,0.8,,,31,8.0,8.0,False,true,False,5
random_n10_p08.json,random,10,0.8,,,32,10.0,10.0,False,true,False,0
random_n10_p08.json,random,10,0.8,,,33,9.0,9.0,False,true,False,1
random_n10_p08.json,random,10,0.8,,,34,10.0,10.0,False,true,False,1
random_n10_p08.json,random,10,0.8,,,35,9.0,9.0,False,true,False,2
random_n10_p08.json,random,10,0.8,,,36,8.0,8.0,False,true,False,2
random_n10_p08.json,random,10,0.8,,,37,5.0,5.0,False,true,False,15
random_n10_p08.json,random,10,0.8,,,38,7.0,7.0,False,true,False,0
random_n10_p08.json,random,10,0.8,,,39,7.0,7.0,False,true,False,3
random_n10_p08.json,random,10,0.8,,,40,2.0,2.0,False,true,False,2
random_n10_p08.json,random,10,0.8,,,41,11.0,11.0,False,true,False,1
random_n10_p08.json,random,10,0.8,,,42,10.0,10.0,False,true,False,2
random_n10_p08.json,random,10,0.8,,,43,7.0,7.0,False,true,False,5
random_n10_p08.json,random,10,0.8,,,44,10.0,10.0,False,true,False,1
random_n10_p08.json,random,10,0.8,,,45,7.0,7.0,False,true,False,1
random_n10_p08.json,random,10,0.8,,,46,6.0,6.0,False,true,False,11
random_n10_p08.json,random,10,0.8,,,47,9.0,9.0,False,true,False,1
random_n10_p08.json,random,10,0.8,,,48,6.0,6.0,False,true,False,4
random_n10_p08.json,random,10,0.8,,,49,9.0,9.0,False,true,False,6
random_n10_p08.json,random,10,0.8,,,50,8.0,8.0,False,true,False,7
random_n10_p07.json,random,10,0.7,,,1,10.0,10.0,False,true,False,1
random_n10_p07.json,random,10,0.7,,,2,10.0,10.0,False,true,False,1
random_n10_p07.json,random,10,0.7,,,3,11.0,11.0,False,true,False,2
random_n10_p07.json,random,10,0.7,,,4,13.0,13.0,False,false,True,1
random_n10_p07.json,random,10,0.7,,,5,10.0,10.0,False,true,False,5
random_n10_p07.json,random,10,0.7,,,6,11.0,11.0,False,true,False,1
random_n10_p07.json,random,10,0.7,,,7,9.0,9.0,False,true,False,3
random_n10_p07.json,random,10,0.7,,,8,10.0,10.0,False,true,False,0
random_n10_p07.json,random,10,0.7,,,9,7.0,7.0,False,true,False,2
random_n10_p07.json,random,10,0.7,,,10,10.0,10.0,False,false,True,5
random_n10_p07.json,random,10,0.7,,,11,9.0,9.0,False,false,True,7
random_n10_p07.json,random,10,0.7,,,12,8.0,8.0,False,true,False,2
random_n10_p07.json,random,10,0.7,,,13,8.0,8.0,False,true,False,0
random_n10_p07.json,random,10,0.7,,,14,9.0,9.0,False,true,False,0
random_n10_p07.json,random,10,0.7,,,15,12.0,12.0,False,false,True,1
random_n10_p07.json,random,10,0.7,,,16,10.0,10.0,False,true,False,0
random_n10_p07.json,random,10,0.7,,,17,9.0,9.0,False,true,False,0
random_n10_p07.json,random,10,0.7,,,18,9.0,9.0,False,true,False,3
random_n10_p07.json,random,10,0.7,,,19,13.0,13.0,False,true,False,0
random_n10_p07.json,random,10,0.7,,,20,9.0,9.0,False,true,False,11
random_n10_p07.json,random,10,0.7,,,21,10.0,10.0,False,true,False,1
random_n10_p07.json,random,10,0.7,,,22,8.0,8.0,False,true,False,5
random_n10_p07.json,random,10,0.7,,,23,9.0,9.0,False,true,False,3
