file_name,file_path,graph_family,graph_type,n,seed,p_delete,p_positive,cluster_sizes,ego_id,complete_pivot_best_cost,complete_pivot_average_cost,complete_bad_triangles_total,complete_bad_triangles_min_disjoint,complete_bad_triangles_max_disjoint,complete_ilp_cost,complete_lp_cost,complete_primal_cost,complete_dual_cost,complete_average_pivot_approx,complete_lp_ratio,complete_bad_triangle_primal_ratio,complete_bad_triangle_dual_ratio,complete_min_disjoint_bad_triangle_ratio,complete_max_disjoint_bad_triangle_ratio,edge_num_edges_deleted,edge_pivot_best_cost,edge_pivot_average_cost,edge_bad_triangles_total,edge_bad_triangles_min_disjoint,edge_bad_triangles_max_disjoint,edge_ilp_without4_cost,edge_ilp_with4_cost,edge_bad_4_cycles_count,same_clustering_4_cycle,edge_lp_without4_cost,edge_lp_with4_cost,edge_primal_cost,edge_dual_cost,edge_average_pivot_approx_without4,edge_average_pivot_approx_with4,edge_lp_ratio_without4,edge_lp_ratio_with4,edge_bad_triangle_primal_ratio,edge_bad_triangle_dual_ratio,edge_min_disjoint_bad_triangle_ratio,edge_max_disjoint_bad_triangle_ratio,edge_all_pairs_ilp_cost,edge_all_pairs_lp_cost,edge_all_pairs_lp_to_ilp_ratio,edge_all_pairs_ilp_runtime_seconds,edge_all_pairs_lp_runtime_seconds,edge_all_pairs_ilp_optimal,runtime_seconds
clq_n20_2x10.json,results/experiments_results_clique/n20/clq_n20_2x10.json,clique,clique,20,47,0.05,,"[10, 10]",,20,40.87,223,,20,20.0,20.0,20.0,,2.0435,1.0,1.0,,,1.0,8,19,42.27,200,,19,19.0,19.0,1.0,,19.0,19.0,19.0,,2.2247368421052633,2.2247368421052633,1.0,1.0,1.0,,,1.0,19.0,19.0,1.0,0.0120000839233398,0.0030000209808349,True,0.4115819931030273
clq_n20_2x10.json,results/experiments_results_clique/n20/clq_n20_2x10.json,clique,clique,20,47,0.15,,"[10, 10]",,20,40.87,223,,20,20.0,20.0,20.0,,2.0435,1.0,1.0,,,1.0,30,20,39.92,139,,16,16.0,16.0,5.0,,16.0,16.0,16.0,,2.495,2.495,1.0,1.0,1.0,,,1.0,16.0,16.0,1.0,0.0119998455047607,0.0030000209808349,True,0.3346128463745117
clq_n20_2x10.json,results/experiments_results_clique/n20/clq_n20_2x10.json,clique,clique,20,47,0.25,,"[10, 10]",,20,40.87,223,,20,20.0,20.0,20.0,,2.0435,1.0,1.0,,,1.0,45,18,37.14,98,,14,14.0,14.0,28.0,,14.0,14.0,14.0,,2.652857142857143,2.652857142857143,1.0,1.0,1.0,,,1.0,14.0,14.0,1.0,0.0120000839233398,0.0039999485015869,True,0.3042860031127929
clq_n20_2x10.json,results/experiments_results_clique/n20/clq_n20_2x10.json,clique,clique,20,47,0.4,,"[10, 10]",,20,40.87,223,,20,20.0,20.0,20.0,,2.0435,1.0,1.0,,,1.0,64,15,31.75,53,,10,10.0,10.0,25.0,,10.0,10.0,10.0,,3.175,3.175,1.0,1.0,1.0,,,1.0,10.0,10.0,1.0,0.0109999179840087,0.0039999485015869,True,0.3156430721282959
clq_n20_2x10.json,results/experiments_results_clique/n20/clq_n20_2x10.json,clique,clique,20,48,0.05,,"[10, 10]",,38,54.92,274,,26,27.0,27.0,27.0,,2.034074074074074,1.0,1.0,,,0.9629629629629628,9,37,52.95,233,,26,26.0,26.0,5.0,,26.0,26.0,26.0,,2.036538461538462,2.036538461538462,1.0,1.0,1.0,,,1.0,26.0,26.0,1.0,0.0130000114440917,0.004000186920166,True,0.4002819061279297
clq_n20_2x10.json,results/experiments_results_clique/n20/clq_n20_2x10.json,clique,clique,20,48,0.15,,"[10, 10]",,38,54.92,274,,26,27.0,27.0,27.0,,2.034074074074074,1.0,1.0,,,0.9629629629629628,28,34,49.46,171,,23,23.0,23.0,37.0,,23.0,23.0,23.0,,2.150434782608696,2.150434782608696,1.0,1.0,1.0,,,1.0,23.0,23.0,1.0,0.0119998455047607,0.0039999485015869,True,0.3308689594268799
clq_n20_2x10.json,results/experiments_results_clique/n20/clq_n20_2x10.json,clique,clique,20,48,0.25,,"[10, 10]",,38,54.92,274,,26,27.0,27.0,27.0,,2.034074074074074,1.0,1.0,,,0.9629629629629628,44,32,46.68,130,,21,21.0,21.0,61.0,,21.0,21.0,21.0,,2.222857142857143,2.222857142857143,1.0,1.0,1.0,,,1.0,21.0,21.0,1.0,0.0110001564025878,0.0039999485015869,True,0.3365299701690674
clq_n20_2x10.json,results/experiments_results_clique/n20/clq_n20_2x10.json,clique,clique,20,48,0.4,,"[10, 10]",,38,54.92,274,,26,27.0,27.0,27.0,,2.034074074074074,1.0,1.0,,,0.9629629629629628,75,23,38.68,67,,17,18.0,18.0,70.0,,18.0,18.0,17.0,,2.148888888888889,2.148888888888889,1.0,1.0,0.9444444444444444,,,0.9444444444444444,18.0,18.0,1.0,0.0149998664855957,0.0050001144409179,True,0.2878279685974121
clq_n20_2x10.json,results/experiments_results_clique/n20/clq_n20_2x10.json,clique,clique,20,49,0.05,,"[10, 10]",,18,35.22,182,,18,18.0,18.0,18.0,,1.9566666666666663,1.0,1.0,,,1.0,11,22,38.66,159,,18,18.0,18.0,6.0,,18.0,18.0,18.0,,2.147777777777778,2.147777777777778,1.0,1.0,1.0,,,1.0,18.0,18.0,1.0,0.0140001773834228,0.004000186920166,True,0.3823037147521972
clq_n20_2x10.json,results/experiments_results_clique/n20/clq_n20_2x10.json,clique,clique,20,49,0.15,,"[10, 10]",,18,35.22,182,,18,18.0,18.0,18.0,,1.9566666666666663,1.0,1.0,,,1.0,31,17,34.35,102,,13,13.0,13.0,12.0,,13.0,13.0,13.0,,2.642307692307692,2.642307692307692,1.0,1.0,1.0,,,1.0,13.0,13.0,1.0,0.0120000839233398,0.004000186920166,True,0.3099188804626465
clq_n20_2x10.json,results/experiments_results_clique/n20/clq_n20_2x10.json,clique,clique,20,49,0.25,,"[10, 10]",,18,35.22,182,,18,18.0,18.0,18.0,,1.9566666666666663,1.0,1.0,,,1.0,50,22,32.64,71,,12,12.0,12.0,36.0,,12.0,12.0,12.0,,2.72,2.72,1.0,1.0,1.0,,,1.0,12.0,12.0,1.0,0.0120000839233398,0.0049998760223388,True,0.2943150997161865
clq_n20_2x10.json,results/experiments_results_clique/n20/clq_n20_2x10.json,clique,clique,20,49,0.4,,"[10, 10]",,18,35.22,182,,18,18.0,18.0,18.0,,1.9566666666666663,1.0,1.0,,,1.0,72,23,30.4,38,,8,9.0,9.0,28.0,,9.0,9.0,9.0,,3.3777777777777778,3.3777777777777778,1.0,1.0,1.0,,,0.8888888888888888,9.0,9.0,1.0,0.0119998455047607,0.0039999485015869,True,0.2840650081634521
clq_n20_2x10.json,results/experiments_results_clique/n20/clq_n20_2x10.json,clique,clique,20,50,0.05,,"[10, 10]",,22,45.42,255,,22,22.0,22.0,22.0,,2.0645454545454545,1.0,1.0,,,1.0,10,26,44.67,205,,19,19.0,19.0,5.0,,19.0,19.0,19.0,,2.3510526315789475,2.3510526315789475,1.0,1.0,1.0,,,1.0,19.0,19.0,1.0,0.0119998455047607,0.0039999485015869,True,0.4205732345581054
clq_n20_2x10.json,results/experiments_results_clique/n20/clq_n20_2x10.json,clique,clique,20,50,0.15,,"[10, 10]",,22,45.42,255,,22,22.0,22.0,22.0,,2.0645454545454545,1.0,1.0,,,1.0,32,30,43.62,148,,17,17.0,17.0,30.0,,17.0,17.0,17.0,,2.5658823529411765,2.5658823529411765,1.0,1.0,1.0,,,1.0,17.0,17.0,1.0,0.0109999179840087,0.0030000209808349,True,0.3328199386596679
clq_n20_2x10.json,results/experiments_results_clique/n20/clq_n20_2x10.json,clique,clique,20,50,0.25,,"[10, 10]",,22,45.42,255,,22,22.0,22.0,22.0,,2.0645454545454545,1.0,1.0,,,1.0,56,29,40.29,96,,15,15.0,15.0,65.0,,15.0,15.0,15.0,,2.686,2.686,1.0,1.0,1.0,,,1.0,15.0,15.0,1.0,0.0130000114440917,0.0039999485015869,True,0.3162579536437988
clq_n20_2x10.json,results/experiments_results_clique/n20/clq_n20_2x10.json,clique,clique,20,50,0.4,,"[10, 10]",,22,45.42,255,,22,22.0,22.0,22.0,,2.0645454545454545,1.0,1.0,,,1.0,83,25,36.15,45,,12,12.0,12.0,83.0,,12.0,12.0,12.0,,3.0124999999999997,3.0124999999999997,1.0,1.0,1.0,,,1.0,12.0,12.0,1.0,0.0130000114440917,0.0030000209808349,True,0.3002989292144775
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,1,0.05,,"[5, 5, 5, 5]",,24,39.86,144,,20,24.0,23.5,23.5,,1.6608333333333334,0.9791666666666666,0.9791666666666666,,,0.8333333333333334,7,25,39.86,140,,20,24.0,24.0,0.0,,23.5,23.5,23.5,,1.6608333333333334,1.6608333333333334,0.9791666666666666,0.9791666666666666,0.9791666666666666,,,0.8333333333333334,24.0,23.5,0.9791666666666666,0.0150001049041748,0.0039999485015869,True,0.4199719429016113
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,1,0.15,,"[5, 5, 5, 5]",,24,39.86,144,,20,24.0,23.5,23.5,,1.6608333333333334,0.9791666666666666,0.9791666666666666,,,0.8333333333333334,22,26,35.29,107,,20,21.0,21.0,5.0,,21.0,21.0,21.0,,1.6804761904761905,1.6804761904761905,1.0,1.0,1.0,,,0.9523809523809524,21.0,21.0,1.0,0.0130000114440917,0.0060000419616699,True,0.3621339797973633
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,1,0.25,,"[5, 5, 5, 5]",,24,39.86,144,,20,24.0,23.5,23.5,,1.6608333333333334,0.9791666666666666,0.9791666666666666,,,0.8333333333333334,40,25,33.4,86,,18,20.0,20.0,13.0,,20.0,20.0,20.0,,1.67,1.67,1.0,1.0,1.0,,,0.9,20.0,20.0,1.0,0.0130000114440917,0.0060000419616699,True,0.3295221328735351
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,1,0.4,,"[5, 5, 5, 5]",,24,39.86,144,,20,24.0,23.5,23.5,,1.6608333333333334,0.9791666666666666,0.9791666666666666,,,0.8333333333333334,75,14,19.04,26,,10,11.0,12.0,14.0,,11.0,12.0,11.0,,1.7309090909090907,1.586666666666667,1.0,1.0,0.9166666666666666,,,0.8333333333333334,12.0,12.0,1.0,0.0139999389648437,0.0049998760223388,True,0.2910852432250976
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,2,0.05,,"[5, 5, 5, 5]",,14,27.68,98,,14,14.0,14.0,14.0,,1.977142857142857,1.0,1.0,,,1.0,10,13,25.56,82,,12,12.0,12.0,0.0,,12.0,12.0,12.0,,2.13,2.13,1.0,1.0,1.0,,,1.0,12.0,12.0,1.0,0.0120000839233398,0.0150001049041748,True,0.4337117671966553
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,2,0.15,,"[5, 5, 5, 5]",,14,27.68,98,,14,14.0,14.0,14.0,,1.977142857142857,1.0,1.0,,,1.0,29,15,23.79,56,,10,10.0,10.0,3.0,,10.0,10.0,10.0,,2.379,2.379,1.0,1.0,1.0,,,1.0,10.0,10.0,1.0,0.0109999179840087,0.0030000209808349,True,0.3480310440063476
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,2,0.25,,"[5, 5, 5, 5]",,14,27.68,98,,14,14.0,14.0,14.0,,1.977142857142857,1.0,1.0,,,1.0,48,14,20.94,34,,8,8.0,8.0,6.0,,8.0,8.0,8.0,,2.6175,2.6175,1.0,1.0,1.0,,,1.0,8.0,8.0,1.0,0.0139999389648437,0.0039999485015869,True,0.309899091720581
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,2,0.4,,"[5, 5, 5, 5]",,14,27.68,98,,14,14.0,14.0,14.0,,1.977142857142857,1.0,1.0,,,1.0,72,13,15.56,20,,6,7.0,7.0,2.0,,7.0,7.0,7.0,,2.222857142857143,2.222857142857143,1.0,1.0,1.0,,,0.8571428571428571,7.0,7.0,1.0,0.0130000114440917,0.0030000209808349,True,0.254490852355957
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,3,0.05,,"[5, 5, 5, 5]",,9,18.07,56,,9,9.0,9.0,9.0,,2.0077777777777777,1.0,1.0,,,1.0,5,9,19.13,52,,9,9.0,9.0,0.0,,9.0,9.0,9.0,,2.1255555555555556,2.1255555555555556,1.0,1.0,1.0,,,1.0,9.0,9.0,1.0,0.0120000839233398,0.0110001564025878,True,0.4297080039978027
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,3,0.15,,"[5, 5, 5, 5]",,9,18.07,56,,9,9.0,9.0,9.0,,2.0077777777777777,1.0,1.0,,,1.0,24,9,20.7,46,,9,9.0,9.0,2.0,,9.0,9.0,9.0,,2.3,2.3,1.0,1.0,1.0,,,1.0,9.0,9.0,1.0,0.0130000114440917,0.0030000209808349,True,0.3606438636779785
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,3,0.25,,"[5, 5, 5, 5]",,9,18.07,56,,9,9.0,9.0,9.0,,2.0077777777777777,1.0,1.0,,,1.0,44,12,20.03,37,,8,9.0,9.0,5.0,,9.0,9.0,9.0,,2.2255555555555557,2.2255555555555557,1.0,1.0,1.0,,,0.8888888888888888,9.0,9.0,1.0,0.0120000839233398,0.0039999485015869,True,0.2953159809112549
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,3,0.4,,"[5, 5, 5, 5]",,9,18.07,56,,9,9.0,9.0,9.0,,2.0077777777777777,1.0,1.0,,,1.0,76,11,13.32,17,,6,6.0,7.0,7.0,,6.0,7.0,6.0,,2.22,1.9028571428571428,1.0,1.0,0.8571428571428571,,,0.8571428571428571,7.0,7.0,1.0,0.0130000114440917,0.0039999485015869,True,0.2405619621276855
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,4,0.05,,"[5, 5, 5, 5]",,14,25.94,81,,13,14.0,14.0,14.0,,1.852857142857143,1.0,1.0,,,0.9285714285714286,5,13,24.25,76,,13,13.0,13.0,0.0,,13.0,13.0,13.0,,1.8653846153846152,1.8653846153846152,1.0,1.0,1.0,,,1.0,13.0,13.0,1.0,0.0120000839233398,0.0139999389648437,True,0.4437911510467529
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,4,0.15,,"[5, 5, 5, 5]",,14,25.94,81,,13,14.0,14.0,14.0,,1.852857142857143,1.0,1.0,,,0.9285714285714286,22,15,22.25,54,,10,10.0,10.0,0.0,,10.0,10.0,10.0,,2.225,2.225,1.0,1.0,1.0,,,1.0,10.0,10.0,1.0,0.0120000839233398,0.0050001144409179,True,0.3746731281280517
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,4,0.25,,"[5, 5, 5, 5]",,14,25.94,81,,13,14.0,14.0,14.0,,1.852857142857143,1.0,1.0,,,0.9285714285714286,36,16,22.8,46,,10,10.0,10.0,2.0,,10.0,10.0,10.0,,2.28,2.28,1.0,1.0,1.0,,,1.0,10.0,10.0,1.0,0.0119998455047607,0.0039999485015869,True,0.3230931758880615
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,4,0.4,,"[5, 5, 5, 5]",,14,25.94,81,,13,14.0,14.0,14.0,,1.852857142857143,1.0,1.0,,,0.9285714285714286,68,12,18.49,28,,8,8.0,8.0,10.0,,8.0,8.0,8.0,,2.31125,2.31125,1.0,1.0,1.0,,,1.0,8.0,8.0,1.0,0.0109999179840087,0.0030000209808349,True,0.2614641189575195
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,5,0.05,,"[5, 5, 5, 5]",,22,36.46,131,,19,22.0,22.0,22.0,,1.6572727272727272,1.0,1.0,,,0.8636363636363636,14,22,33.9,111,,18,21.0,21.0,2.0,,21.0,21.0,21.0,,1.6142857142857143,1.6142857142857143,1.0,1.0,1.0,,,0.8571428571428571,21.0,21.0,1.0,0.0169999599456787,0.0039999485015869,True,0.3960180282592773
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,5,0.15,,"[5, 5, 5, 5]",,22,36.46,131,,19,22.0,22.0,22.0,,1.6572727272727272,1.0,1.0,,,0.8636363636363636,27,20,29.01,82,,15,18.0,19.0,4.0,,17.5,18.0,17.5,,1.6116666666666668,1.526842105263158,0.9722222222222222,0.9473684210526316,0.9210526315789472,,,0.7894736842105263,19.0,18.0,0.9473684210526316,0.0340001583099365,0.0049998760223388,True,0.3757739067077636
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,5,0.25,,"[5, 5, 5, 5]",,22,36.46,131,,19,22.0,22.0,22.0,,1.6572727272727272,1.0,1.0,,,0.8636363636363636,49,17,23.48,55,,12,14.0,14.0,5.0,,13.5,13.5,13.5,,1.6771428571428573,1.6771428571428573,0.9642857142857144,0.9642857142857144,0.9642857142857144,,,0.8571428571428571,14.0,13.5,0.9642857142857144,0.0310001373291015,0.0050001144409179,True,0.3031759262084961
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,5,0.4,,"[5, 5, 5, 5]",,22,36.46,131,,19,22.0,22.0,22.0,,1.6572727272727272,1.0,1.0,,,0.8636363636363636,75,15,19.3,36,,9,11.0,12.0,10.0,,11.0,11.5,11.0,,1.7545454545454546,1.6083333333333334,1.0,0.9583333333333334,0.9166666666666666,,,0.6923076923076923,13.0,11.5,0.8846153846153846,0.0329999923706054,0.0069999694824218,True,0.2582907676696777
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,6,0.05,,"[5, 5, 5, 5]",,18,25.34,84,,13,13.0,13.0,13.0,,1.949230769230769,1.0,1.0,,,1.0,6,18,24.96,80,,13,13.0,13.0,1.0,,13.0,13.0,13.0,,1.92,1.92,1.0,1.0,1.0,,,1.0,13.0,13.0,1.0,0.0130000114440917,0.002000093460083,True,0.4082238674163818
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,6,0.15,,"[5, 5, 5, 5]",,18,25.34,84,,13,13.0,13.0,13.0,,1.949230769230769,1.0,1.0,,,1.0,24,12,21.92,58,,11,11.0,11.0,6.0,,11.0,11.0,11.0,,1.992727272727273,1.992727272727273,1.0,1.0,1.0,,,1.0,11.0,11.0,1.0,0.0140001773834228,0.0060000419616699,True,0.3544368743896484
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,6,0.25,,"[5, 5, 5, 5]",,18,25.34,84,,13,13.0,13.0,13.0,,1.949230769230769,1.0,1.0,,,1.0,46,10,19.48,32,,9,9.0,9.0,14.0,,9.0,9.0,9.0,,2.1644444444444444,2.1644444444444444,1.0,1.0,1.0,,,1.0,9.0,9.0,1.0,0.0120000839233398,0.0039999485015869,True,0.311500072479248
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,6,0.4,,"[5, 5, 5, 5]",,18,25.34,84,,13,13.0,13.0,13.0,,1.949230769230769,1.0,1.0,,,1.0,73,12,15.69,20,,8,8.0,8.0,10.0,,8.0,8.0,8.0,,1.96125,1.96125,1.0,1.0,1.0,,,1.0,8.0,8.0,1.0,0.0130000114440917,0.0050001144409179,True,0.2543520927429199
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,7,0.05,,"[5, 5, 5, 5]",,17,27.97,84,,15,17.0,17.0,16.5,,1.6452941176470588,1.0,0.9705882352941176,,,0.8823529411764706,13,15,27.26,73,,14,15.0,15.0,2.0,,15.0,15.0,15.0,,1.8173333333333337,1.8173333333333337,1.0,1.0,1.0,,,0.9333333333333332,15.0,15.0,1.0,0.0130000114440917,0.0049998760223388,True,0.3727569580078125
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,7,0.15,,"[5, 5, 5, 5]",,17,27.97,84,,15,17.0,17.0,16.5,,1.6452941176470588,1.0,0.9705882352941176,,,0.8823529411764706,25,12,23.1,51,,11,12.0,12.0,4.0,,12.0,12.0,12.0,,1.925,1.925,1.0,1.0,1.0,,,0.9166666666666666,12.0,12.0,1.0,0.0150001049041748,0.0049998760223388,True,0.3496408462524414
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,7,0.25,,"[5, 5, 5, 5]",,17,27.97,84,,15,17.0,17.0,16.5,,1.6452941176470588,1.0,0.9705882352941176,,,0.8823529411764706,47,11,19.87,35,,9,9.0,10.0,6.0,,9.0,10.0,9.0,,2.207777777777778,1.987,1.0,1.0,0.9,,,0.9,10.0,10.0,1.0,0.0139999389648437,0.0030000209808349,True,0.2811572551727295
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,7,0.4,,"[5, 5, 5, 5]",,17,27.97,84,,15,17.0,17.0,16.5,,1.6452941176470588,1.0,0.9705882352941176,,,0.8823529411764706,72,8,14.57,14,,6,6.0,6.0,5.0,,6.0,6.0,6.0,,2.4283333333333332,2.4283333333333332,1.0,1.0,1.0,,,1.0,6.0,6.0,1.0,0.0120000839233398,0.0039999485015869,True,0.2394182682037353
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,8,0.05,,"[5, 5, 5, 5]",,15,31.13,115,,15,15.0,15.0,15.0,,2.0753333333333335,1.0,1.0,,,1.0,5,18,31.53,112,,15,15.0,15.0,0.0,,15.0,15.0,15.0,,2.102,2.102,1.0,1.0,1.0,,,1.0,15.0,15.0,1.0,0.0110001564025878,0.0039999485015869,True,0.4291591644287109
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,8,0.15,,"[5, 5, 5, 5]",,15,31.13,115,,15,15.0,15.0,15.0,,2.0753333333333335,1.0,1.0,,,1.0,23,16,28.25,81,,13,13.0,13.0,3.0,,13.0,13.0,13.0,,2.173076923076923,2.173076923076923,1.0,1.0,1.0,,,1.0,13.0,13.0,1.0,0.0120000839233398,0.0039999485015869,True,0.3609051704406738
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,8,0.25,,"[5, 5, 5, 5]",,15,31.13,115,,15,15.0,15.0,15.0,,2.0753333333333335,1.0,1.0,,,1.0,46,19,26.68,62,,12,13.0,13.0,3.0,,13.0,13.0,13.0,,2.0523076923076924,2.0523076923076924,1.0,1.0,1.0,,,0.9230769230769232,13.0,13.0,1.0,0.0130000114440917,0.0030000209808349,True,0.3018238544464111
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,8,0.4,,"[5, 5, 5, 5]",,15,31.13,115,,15,15.0,15.0,15.0,,2.0753333333333335,1.0,1.0,,,1.0,82,11,16.67,21,,7,8.0,8.0,14.0,,8.0,8.0,7.0,,2.08375,2.08375,1.0,1.0,0.875,,,0.875,8.0,8.0,1.0,0.0110001564025878,0.0039999485015869,True,0.2569029331207275
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,9,0.05,,"[5, 5, 5, 5]",,23,34.42,121,,18,21.0,21.0,21.0,,1.639047619047619,1.0,1.0,,,0.8571428571428571,7,21,32.29,111,,16,19.0,19.0,0.0,,19.0,19.0,19.0,,1.6994736842105262,1.6994736842105262,1.0,1.0,1.0,,,0.8421052631578947,19.0,19.0,1.0,0.0130000114440917,0.0030000209808349,True,0.4173948764801025
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,9,0.15,,"[5, 5, 5, 5]",,23,34.42,121,,18,21.0,21.0,21.0,,1.639047619047619,1.0,1.0,,,0.8571428571428571,26,20,30.46,88,,15,18.0,18.0,4.0,,18.0,18.0,18.0,,1.6922222222222223,1.6922222222222223,1.0,1.0,1.0,,,0.8333333333333334,18.0,18.0,1.0,0.0119998455047607,0.0030000209808349,True,0.3580758571624756
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,9,0.25,,"[5, 5, 5, 5]",,23,34.42,121,,18,21.0,21.0,21.0,,1.639047619047619,1.0,1.0,,,0.8571428571428571,40,17,26.22,65,,14,16.0,16.0,5.0,,16.0,16.0,16.0,,1.63875,1.63875,1.0,1.0,1.0,,,0.875,16.0,16.0,1.0,0.0179998874664306,0.0039999485015869,True,0.3332757949829101
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,9,0.4,,"[5, 5, 5, 5]",,23,34.42,121,,18,21.0,21.0,21.0,,1.639047619047619,1.0,1.0,,,0.8571428571428571,70,14,20.94,30,,9,10.0,12.0,30.0,,10.0,12.0,9.0,,2.0940000000000003,1.745,1.0,1.0,0.75,,,0.75,12.0,12.0,1.0,0.0139999389648437,0.0049998760223388,True,0.269388198852539
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,10,0.05,,"[5, 5, 5, 5]",,19,35.92,135,,19,19.0,19.0,19.0,,1.8905263157894736,1.0,1.0,,,1.0,7,21,35.51,120,,18,18.0,18.0,1.0,,18.0,18.0,18.0,,1.9727777777777775,1.9727777777777775,1.0,1.0,1.0,,,1.0,18.0,18.0,1.0,0.0120000839233398,0.0199999809265136,True,0.4538450241088867
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,10,0.15,,"[5, 5, 5, 5]",,19,35.92,135,,19,19.0,19.0,19.0,,1.8905263157894736,1.0,1.0,,,1.0,26,15,29.26,85,,14,15.0,15.0,3.0,,15.0,15.0,15.0,,1.9506666666666668,1.9506666666666668,1.0,1.0,1.0,,,0.9333333333333332,15.0,15.0,1.0,0.0139999389648437,0.0039999485015869,True,0.3751227855682373
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,10,0.25,,"[5, 5, 5, 5]",,19,35.92,135,,19,19.0,19.0,19.0,,1.8905263157894736,1.0,1.0,,,1.0,44,19,27.19,62,,13,13.0,13.0,6.0,,13.0,13.0,13.0,,2.0915384615384616,2.0915384615384616,1.0,1.0,1.0,,,1.0,13.0,13.0,1.0,0.0120000839233398,0.0049998760223388,True,0.3159608840942383
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,10,0.4,,"[5, 5, 5, 5]",,19,35.92,135,,19,19.0,19.0,19.0,,1.8905263157894736,1.0,1.0,,,1.0,81,14,16.47,18,,9,9.0,9.0,8.0,,9.0,9.0,9.0,,1.83,1.83,1.0,1.0,1.0,,,1.0,9.0,9.0,1.0,0.0159997940063476,0.0069999694824218,True,0.2499401569366455
clq_n20_4x5.json,results/experiments_results_clique/n20/clq_n20_4x5.json,clique,clique,20,11,0.05,,"[5, 5, 5, 5]",,29,41.72,162,,21,23.0,23.0,23.0,,1.8139130434782609,1.0,1.0,,,0.9130434782608696,12,28,40.62,144,,20,23.0,23.0,2.0,,23.0,23.0,23.0,,1.766086956521739,1.766086956521739,1.0,1.0,1.0,,,0.8695652173913043,23.0,23.0,1.0,0.0130000114440917,0.004000186920166,True,0.3895909786224365
